gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,sentiment_label,sentiment_confidence,num_services,is_new_customer,avg_monthly_charge,churn_probability,churn_prediction,risk_tier,top_churn_factors,recommended_action
Male,0,No,No,9,Month-to-month,Credit card (automatic),99.3,918.75,No,Positive,0.8569616927080911,3,0,102.08333333333333,0.001468981614223962,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (9 bulan); Tagihan bulanan tinggi ($99.30); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,35,One year,Bank transfer (automatic),62.15,2215.45,No,Neutral,0.6361748962411079,2,0,63.29857142857142,0.00250846685686453,No,Low,Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,48,Two year,Bank transfer (automatic),20.65,1057.0,No,Neutral,0.5037804997658988,0,0,22.020833333333332,0.0006139886127902933,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,46,Two year,Mailed check,19.95,927.1,No,Positive,0.44779325124722164,0,0,20.15434782608696,1.556998131828873e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,29,Month-to-month,Mailed check,33.75,1009.25,No,Positive,0.4965919353474737,1,0,34.80172413793103,0.0006906244494792955,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,30,Month-to-month,Bank transfer (automatic),82.05,2570.2,No,Positive,0.8266257038519691,2,0,85.67333333333333,0.0018627887427371495,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($82.05); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,1,No,No,1,Month-to-month,Electronic check,74.7,74.7,No,Positive,0.8876528771945522,1,1,74.7,0.000189776812617339,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($74.70); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,66,Two year,Mailed check,84.0,5714.25,No,Positive,0.9510369102673203,5,0,86.57954545454545,4.22670368526935e-05,No,Low,Tagihan bulanan tinggi ($84.00),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,65,Month-to-month,Credit card (automatic),111.05,7107.0,No,Positive,0.9429571976191989,5,0,109.33846153846154,0.00033462584205420345,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($111.05); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,72,Two year,Bank transfer (automatic),100.9,7459.05,No,Positive,0.9406302977629033,4,0,103.59791666666666,0.0009831241566806766,No,Low,Tagihan bulanan tinggi ($100.90); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,12,Month-to-month,Electronic check,78.95,927.35,Yes,Negative,0.716241451108279,1,0,77.27916666666667,0.9999883066884686,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (12 bulan); Tagihan bulanan tinggi ($78.95); Feedback negatif (confidence 72%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,Yes,71,One year,Credit card (automatic),66.85,4748.7,No,Positive,0.5957576102710219,3,0,66.8830985915493,0.00028179210030407446,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,5,Month-to-month,Mailed check,21.05,113.85,Yes,Negative,0.5114457092949477,0,1,22.77,0.9959334874816043,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (5 bulan); Feedback negatif (confidence 51%); Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,No,No,52,Two year,Bank transfer (automatic),21.0,1107.2,No,Positive,0.7648553350338482,0,0,21.292307692307695,0.00018747631239356385,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,25,Month-to-month,Electronic check,98.5,2514.5,Yes,Neutral,0.46772323629041895,4,0,100.58,0.9998472642768119,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($98.50); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,1,Month-to-month,Mailed check,20.2,20.2,No,Negative,0.5170881424447556,0,1,20.2,0.03663974892140578,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 52%); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,1,Month-to-month,Electronic check,19.45,19.45,No,Positive,0.7687496912525569,0,1,19.45,0.001089230577781381,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Pembayaran electronic check; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,38,One year,Bank transfer (automatic),95.0,3605.6,No,Positive,0.9735364313569486,3,0,94.88421052631578,0.000457789377862893,No,Low,Tagihan bulanan tinggi ($95.00); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,66,One year,Bank transfer (automatic),45.55,3027.25,No,Neutral,0.7468067492017167,3,0,45.86742424242424,0.006824734637541084,No,Low,Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,68,Two year,Bank transfer (automatic),110.0,7611.85,Yes,Neutral,0.6014142284629637,5,0,111.93897058823529,0.9943652131399036,Yes,High,Tagihan bulanan tinggi ($110.00); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Tawarkan loyalty bonus atau pengurangan biaya
Male,0,No,No,5,Month-to-month,Mailed check,24.3,100.2,No,Positive,0.5877391156449634,0,1,20.04,0.006073786968365603,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (5 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,72,One year,Electronic check,104.15,7303.05,No,Positive,0.853652998709495,4,0,101.43125,0.0010308247353700106,No,Low,Tagihan bulanan tinggi ($104.15); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,32,One year,Mailed check,30.15,927.65,No,Positive,0.5703672162623732,1,0,28.9890625,0.0011385113950020717,No,Low,Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,43,One year,Mailed check,94.35,3921.3,No,Positive,0.9486164729825853,2,0,91.19302325581396,5.990880839408453e-05,No,Low,Tagihan bulanan tinggi ($94.35); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,72,Two year,Credit card (automatic),19.4,1363.25,No,Positive,0.600767649571985,0,0,18.93402777777778,0.0012311085193184136,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,55,Month-to-month,Electronic check,96.75,5238.9,Yes,Positive,0.6845871921901343,3,0,95.25272727272727,0.41320631578522204,No,Medium,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($96.75); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Pembayaran electronic check,Masukkan ke kampanye CRM tersegmentasi; Kirim promosi upgrade kontrak
Female,0,No,No,52,One year,Credit card (automatic),57.95,3042.25,No,Positive,0.6753594925471353,3,0,58.50480769230769,2.474495873890092e-05,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,43,Month-to-month,Electronic check,91.65,3954.1,No,Positive,0.8609821717669301,3,0,91.95581395348837,0.0031729955415677317,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($91.65); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,37,Month-to-month,Electronic check,76.5,2868.15,Yes,Positive,0.8717785658135657,0,0,77.51756756756757,0.3735953941235663,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($76.50); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,64,Two year,Electronic check,54.6,3423.5,No,Neutral,0.5883032391772,4,0,53.4921875,0.0011692774573423307,No,Low,Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,3,Month-to-month,Electronic check,89.85,248.4,No,Positive,0.8850262947050077,3,1,82.8,0.0001897201660237063,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Tagihan bulanan tinggi ($89.85); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,36,Two year,Bank transfer (automatic),31.05,1126.35,No,Neutral,0.8125883770830783,1,0,31.287499999999998,0.002038512853710017,No,Low,Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,10,Month-to-month,Electronic check,100.25,1064.65,Yes,Negative,0.6701274579109687,3,0,106.465,0.9997121194424764,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (10 bulan); Tagihan bulanan tinggi ($100.25); Feedback negatif (confidence 67%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,No,No,41,Two year,Mailed check,20.65,835.15,No,Positive,0.890474057269867,0,0,20.36951219512195,0.0001853441814881725,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,27,Month-to-month,Credit card (automatic),85.2,2151.6,No,Positive,0.959576361505794,2,0,79.68888888888888,0.0009316009736472541,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($85.20); Fiber optic (segmen churn tinggi); Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,56,One year,Credit card (automatic),99.8,5515.45,No,Positive,0.8780189654029843,3,0,98.49017857142857,0.0005770420177986615,No,Low,Tagihan bulanan tinggi ($99.80); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,6,Month-to-month,Mailed check,20.7,112.75,No,Positive,0.4370458476058549,0,1,18.791666666666668,0.00039596846627227596,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (6 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,3,Month-to-month,Electronic check,74.4,229.55,Yes,Negative,0.6825576817124163,0,1,76.51666666666667,0.9999809342108035,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Tagihan bulanan tinggi ($74.40); Feedback negatif (confidence 68%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,Yes,Yes,7,Month-to-month,Mailed check,50.7,350.35,No,Neutral,0.5699852427974561,1,0,50.050000000000004,0.00015462204810350356,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (7 bulan); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,4,Month-to-month,Mailed check,20.85,62.9,No,Neutral,0.5629227887647966,0,1,15.725,0.007583543957417276,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (4 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,33,Two year,Electronic check,88.95,3027.65,No,Positive,0.9432089467620753,3,0,91.7469696969697,1.2400858929749516e-05,No,Low,Tagihan bulanan tinggi ($88.95); Fiber optic (segmen churn tinggi); Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,27,Month-to-month,Electronic check,78.05,2135.5,Yes,Neutral,0.4178364134421797,1,0,79.0925925925926,0.9999610784759649,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($78.05); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,No,72,Two year,Bank transfer (automatic),23.55,1723.95,No,Neutral,0.6902205980393396,0,0,23.94375,0.004949261581129934,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Mailed check,19.75,19.75,No,Neutral,0.6376048795385365,0,1,19.75,0.0015605849593025515,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,No,No,71,One year,Electronic check,56.45,3985.35,No,Positive,0.8669498811029833,4,0,56.131690140845066,0.00013016466643375063,No,Low,Tidak ada Tech Support; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,13,Month-to-month,Electronic check,85.95,1215.65,No,Positive,0.8870745034049357,1,0,93.51153846153846,0.00042963490719292747,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($85.95); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,25,Month-to-month,Credit card (automatic),58.6,1502.65,Yes,Neutral,0.5861257011979215,5,0,60.106,0.9996678512794996,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis
Male,0,No,No,67,Two year,Bank transfer (automatic),50.55,3260.1,No,Positive,0.8016782403231855,1,0,48.65820895522388,0.001007276462215249,No,Low,Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Electronic check,35.45,35.45,Yes,Negative,0.7409477667027865,1,1,35.45,0.9998476689814636,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 74%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,No,No,2,Month-to-month,Electronic check,44.35,81.25,Yes,Negative,0.5978177882214455,0,1,40.625,0.9995302851697703,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Feedback negatif (confidence 60%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,No,No,43,Two year,Credit card (automatic),25.7,1188.2,No,Positive,0.671545324765869,0,0,27.632558139534886,5.417507593045773e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,23,Month-to-month,Bank transfer (automatic),75.0,1778.5,No,Positive,0.9690468068180328,1,0,77.32608695652173,0.0001343192116378325,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($75.00); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,64,Two year,Mailed check,20.2,1277.75,No,Positive,0.864751109435636,0,0,19.96484375,0.0004589993841566317,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,Yes,57,Two year,Mailed check,19.6,1170.55,No,Positive,0.5577805350549896,0,0,20.5359649122807,0.0008215301887558835,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,1,Month-to-month,Mailed check,70.45,70.45,Yes,Negative,0.7370486381327458,0,1,70.45,0.9998019942769277,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($70.45); Feedback negatif (confidence 74%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,1,Yes,Yes,72,Two year,Credit card (automatic),88.05,6425.65,No,Positive,0.7503609525694106,6,0,89.24513888888889,0.0003262119689784257,No,Low,Tagihan bulanan tinggi ($88.05),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,8,Month-to-month,Electronic check,71.15,563.65,Yes,Negative,0.8824096212603658,3,0,70.45625,0.9990981043984832,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (8 bulan); Tagihan bulanan tinggi ($71.15); Feedback negatif (confidence 88%); Pembayaran electronic check,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,Yes,No,61,Two year,Bank transfer (automatic),101.05,5971.25,No,Positive,0.9791565237206074,3,0,97.88934426229508,4.047509293723201e-05,No,Low,Tagihan bulanan tinggi ($101.05); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,64,One year,Credit card (automatic),84.3,5289.05,No,Positive,0.9731261346660585,2,0,82.64140625,7.399891013556022e-05,No,Low,Tagihan bulanan tinggi ($84.30); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,71,Two year,Bank transfer (automatic),23.95,1756.2,No,Positive,0.6252211162337018,0,0,24.735211267605635,0.0012574383039633118,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
