gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,sentiment_confidence,churn_probability_modern,churn_prediction_modern,risk_tier_modern,risk_reason_modern,recommendation_modern
Female,0,Yes,Yes,72,Fiber optic,One year,Electronic check,104.15,7303.05,No,Positive,1,0.8731607340092657,0.0010001623960889845,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,32,DSL,One year,Mailed check,30.15,927.65,No,Positive,1,0.5173766285534543,0.001497768446003786,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,43,Fiber optic,One year,Mailed check,94.35,3921.3,No,Positive,1,0.9385623498547095,7.666111344009224e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,72,No,Two year,Credit card (automatic),19.4,1363.25,No,Positive,1,0.7929182067177253,9.997618675848602e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,55,Fiber optic,Month-to-month,Electronic check,96.75,5238.9,Yes,Positive,1,0.7731104454041406,0.676540882898123,Yes,Medium,"monthly charge tinggi, kontrak bulanan, electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,No,No,52,DSL,One year,Credit card (automatic),57.95,3042.25,No,Positive,1,0.586049159106648,9.918296935058419e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,43,Fiber optic,Month-to-month,Electronic check,91.65,3954.1,No,Positive,1,0.9078869737882823,0.0007144421194777797,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,Yes,No,37,Fiber optic,Month-to-month,Electronic check,76.5,2868.15,Yes,Positive,1,0.7274070147724735,0.8778141723203321,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,64,DSL,Two year,Electronic check,54.6,3423.5,No,Positive,1,0.615803246225848,0.0008978811208945176,No,Low,electronic check,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,3,Fiber optic,Month-to-month,Electronic check,89.85,248.4,No,Positive,1,0.8129574424119752,0.0003196300308806684,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,36,DSL,Two year,Bank transfer (automatic),31.05,1126.35,No,Neutral,0,0.4733774716571157,0.004630180914067956,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,10,Fiber optic,Month-to-month,Electronic check,100.25,1064.65,Yes,Neutral,0,0.43718954682070876,0.9998209278011341,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,41,No,Two year,Mailed check,20.65,835.15,No,Positive,1,0.9532515791637087,0.00021186051646985982,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,27,Fiber optic,Month-to-month,Credit card (automatic),85.2,2151.6,No,Positive,1,0.927837404011821,0.0003914718710634207,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,56,Fiber optic,One year,Credit card (automatic),99.8,5515.45,No,Positive,1,0.8433193224334503,0.0005475743936785729,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,6,No,Month-to-month,Mailed check,20.7,112.75,No,Positive,1,0.7588224807149113,4.217902950218409e-05,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,3,Fiber optic,Month-to-month,Electronic check,74.4,229.55,Yes,Neutral,0,0.5961165254341555,0.9998817705910934,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,7,DSL,Month-to-month,Mailed check,50.7,350.35,No,Positive,1,0.6013792077236269,4.932114658435614e-05,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,4,No,Month-to-month,Mailed check,20.85,62.9,No,Positive,1,0.4424110834053372,0.004507752727921984,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,33,Fiber optic,Two year,Electronic check,88.95,3027.65,No,Positive,1,0.8921582673290847,1.1580304361109675e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,No,No,27,Fiber optic,Month-to-month,Electronic check,78.05,2135.5,Yes,Neutral,0,0.4709154996307495,0.999967311662769,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,72,No,Two year,Bank transfer (automatic),23.55,1723.95,No,Neutral,0,0.5192306526802646,0.0007998199625367669,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,No,Month-to-month,Mailed check,19.75,19.75,No,Neutral,0,0.6923050153104278,0.004165954071910951,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,71,DSL,One year,Electronic check,56.45,3985.35,No,Positive,1,0.880492228883186,0.00038983843890319015,No,Low,"indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,13,Fiber optic,Month-to-month,Electronic check,85.95,1215.65,No,Positive,1,0.8844477926431717,0.00013371578971342298,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,25,DSL,Month-to-month,Credit card (automatic),58.6,1502.65,Yes,Neutral,0,0.5901686639366879,0.9996848206356229,Yes,High,kontrak bulanan,"High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,67,DSL,Two year,Bank transfer (automatic),50.55,3260.1,No,Positive,1,0.5471578893107402,0.0010344301358554838,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,DSL,Month-to-month,Electronic check,35.45,35.45,Yes,Negative,-1,0.6721809591965142,0.9998590624232144,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,2,DSL,Month-to-month,Electronic check,44.35,81.25,Yes,Negative,-1,0.6824755906395565,0.9996634058826352,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,No,No,43,No,Two year,Credit card (automatic),25.7,1188.2,No,Positive,1,0.8820216790027239,7.892608733290204e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,23,Fiber optic,Month-to-month,Bank transfer (automatic),75.0,1778.5,No,Positive,1,0.87519152714343,0.0001577755227636768,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,64,No,Two year,Mailed check,20.2,1277.75,No,Positive,1,0.8743613228775486,0.001382389785839219,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,57,No,Two year,Mailed check,19.6,1170.55,No,Positive,1,0.8346758402572317,0.0015869742873145071,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,Yes,No,1,Fiber optic,Month-to-month,Mailed check,70.45,70.45,Yes,Negative,-1,0.7988413347484743,0.9994726750939165,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,1,Yes,Yes,72,DSL,Two year,Credit card (automatic),88.05,6425.65,No,Positive,1,0.8650115971513208,0.00017081191832590508,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,8,DSL,Month-to-month,Electronic check,71.15,563.65,Yes,Negative,-1,0.7505759449742879,0.999900495742724,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,Yes,No,61,Fiber optic,Two year,Bank transfer (automatic),101.05,5971.25,No,Positive,1,0.9236565811583304,5.57239935955076e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,64,Fiber optic,One year,Credit card (automatic),84.3,5289.05,No,Positive,1,0.8217822694742931,0.0001191548522695808,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,71,No,Two year,Bank transfer (automatic),23.95,1756.2,No,Positive,1,0.7417953920836028,0.0003567909336743955,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,65,Fiber optic,Two year,Credit card (automatic),99.05,6416.7,No,Positive,1,0.8841213019661911,0.0012804251923049328,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,3,No,One year,Mailed check,19.6,61.35,No,Positive,1,0.6403318714141687,0.00019645531720200433,No,Low,tenure pendek,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,DSL,Month-to-month,Electronic check,45.65,45.65,Yes,Positive,1,0.34243451228700394,0.9904306547050178,Yes,High,"tenure pendek, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,Yes,30,DSL,One year,Credit card (automatic),64.5,1929.95,No,Positive,1,0.8399447110660367,3.464966850352384e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,15,DSL,Month-to-month,Mailed check,69.5,1071.4,No,Positive,1,0.6364766739631884,0.00028498866140787087,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,8,DSL,Month-to-month,Electronic check,68.55,564.35,No,Positive,1,0.6335177161107057,0.0003013948529105941,No,Low,"tenure pendek, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,7,Fiber optic,Month-to-month,Mailed check,95.0,655.5,Yes,Neutral,0,0.41327859293545827,0.9999192319373646,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,70,Fiber optic,One year,Credit card (automatic),108.15,7930.55,No,Positive,1,0.8794515392460428,5.575405237013469e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,62,DSL,Two year,Electronic check,86.1,5215.25,No,Positive,1,0.9741629111179099,0.0010404756977403205,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,6,No,Month-to-month,Mailed check,19.7,113.5,No,Neutral,0,0.7413335959081356,0.00016629516503766876,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,14,Fiber optic,Month-to-month,Bank transfer (automatic),80.9,1152.8,No,Positive,1,0.9277775709262415,0.00022352938309142152,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,22,Fiber optic,Month-to-month,Bank transfer (automatic),84.15,1821.95,No,Positive,1,0.8191531697213592,0.008881899802090929,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,22,No,One year,Mailed check,20.15,419.9,No,Positive,1,0.9209149792468068,6.945979007319654e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,16,DSL,Two year,Mailed check,64.25,1024.0,No,Neutral,0,0.5410859244786907,0.006766569538790309,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,10,No,Two year,Bank transfer (automatic),25.7,251.6,No,Positive,1,0.7592295891657596,0.002935406557022797,No,Low,tenure pendek,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,Yes,13,DSL,Month-to-month,Electronic check,56.0,764.55,No,Positive,1,0.6701041751808658,0.0005330653923508513,No,Low,"kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,20,Fiber optic,Month-to-month,Electronic check,82.4,1592.35,Yes,Positive,1,0.5714161701860593,0.9998505349946518,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,69.7,135.2,No,Positive,1,0.8663747455907138,0.00016029211318295997,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,53,DSL,Two year,Bank transfer (automatic),73.9,3958.25,No,Positive,1,0.7910623052080237,0.00011588285901828462,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,11,No,One year,Mailed check,20.6,233.9,No,Neutral,0,0.6784094999705589,7.372838345014083e-05,No,Low,tenure pendek,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,69,No,Two year,Mailed check,19.9,1363.45,No,Positive,1,0.9543522909114451,0.0006693049462497527,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,4,Fiber optic,Month-to-month,Bank transfer (automatic),70.9,273.0,Yes,Positive,1,0.816660084214806,0.9709702921924438,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,72,DSL,Two year,Bank transfer (automatic),89.05,6254.45,No,Positive,1,0.7312651136096008,0.00034516522123780296,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,58,DSL,Month-to-month,Electronic check,45.3,2651.2,Yes,Positive,1,0.4052673891928496,0.9903408055875356,Yes,High,"kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,16,No,Month-to-month,Electronic check,20.4,321.4,No,Positive,1,0.736364941291424,0.0011291246064465685,No,Low,"kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,43,Fiber optic,One year,Bank transfer (automatic),84.25,3539.25,No,Positive,1,0.4981679508370044,0.012873476885274342,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,2,Fiber optic,Month-to-month,Electronic check,104.4,242.8,Yes,Neutral,0,0.49286090712867464,0.9996214828183533,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,14,DSL,Two year,Mailed check,81.95,1181.75,No,Positive,1,0.5485175779577451,0.0001011747740198169,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
