gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,churn_probability,churn_prediction,risk_tier,risk_reason,recommendation
Male,0,Yes,No,72,No,Two year,Bank transfer (automatic),23.55,1723.95,No,Positive,1,0.026450923624722872,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,No,Month-to-month,Mailed check,19.75,19.75,No,Neutral,0,0.4207401237954517,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,71,DSL,One year,Electronic check,56.45,3985.35,No,Positive,1,0.0169131691481646,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,13,Fiber optic,Month-to-month,Electronic check,85.95,1215.65,No,Positive,1,0.01116522605559348,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,25,DSL,Month-to-month,Credit card (automatic),58.6,1502.65,Yes,Positive,1,0.589010448050054,Yes,Medium,kontrak bulanan,Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,0,No,No,67,DSL,Two year,Bank transfer (automatic),50.55,3260.1,No,Positive,1,0.044569667821127326,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,DSL,Month-to-month,Electronic check,35.45,35.45,Yes,Negative,-1,0.9997926018287615,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,No,No,2,DSL,Month-to-month,Electronic check,44.35,81.25,Yes,Negative,-1,0.9931455180381505,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,No,No,43,No,Two year,Credit card (automatic),25.7,1188.2,No,Positive,1,0.006096839757503798,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,23,Fiber optic,Month-to-month,Bank transfer (automatic),75.0,1778.5,No,Positive,1,0.012005222963099828,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,64,No,Two year,Mailed check,20.2,1277.75,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,57,No,Two year,Mailed check,19.6,1170.55,No,Positive,1,0.006685204402415755,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,1,Fiber optic,Month-to-month,Mailed check,70.45,70.45,Yes,Negative,-1,0.9941148355999487,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,1,Yes,Yes,72,DSL,Two year,Credit card (automatic),88.05,6425.65,No,Positive,1,0.00843292005874495,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,8,DSL,Month-to-month,Electronic check,71.15,563.65,Yes,Negative,-1,0.9731884100988577,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,Yes,No,61,Fiber optic,Two year,Bank transfer (automatic),101.05,5971.25,No,Positive,1,0.005575349947021235,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,64,Fiber optic,One year,Credit card (automatic),84.3,5289.05,No,Positive,1,0.018077501614094937,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,71,No,Two year,Bank transfer (automatic),23.95,1756.2,No,Positive,1,0.007362172609087432,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,65,Fiber optic,Two year,Credit card (automatic),99.05,6416.7,No,Positive,1,0.13985585666002526,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,3,No,One year,Mailed check,19.6,61.35,No,Positive,1,0.0,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,DSL,Month-to-month,Electronic check,45.65,45.65,Yes,Positive,1,0.7506366482470959,Yes,Medium,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,0,No,Yes,30,DSL,One year,Credit card (automatic),64.5,1929.95,No,Positive,1,0.010125387178134033,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,15,DSL,Month-to-month,Mailed check,69.5,1071.4,No,Neutral,0,0.3814794430381829,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,8,DSL,Month-to-month,Electronic check,68.55,564.35,No,Positive,1,0.2417358176257156,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,7,Fiber optic,Month-to-month,Mailed check,95.0,655.5,Yes,Positive,1,0.7723556724558681,Yes,Medium,"tenure pendek, monthly charge tinggi, kontrak bulanan",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,Yes,Yes,70,Fiber optic,One year,Credit card (automatic),108.15,7930.55,No,Positive,1,0.1835566229422253,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,62,DSL,Two year,Electronic check,86.1,5215.25,No,Positive,1,0.0,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,6,No,Month-to-month,Mailed check,19.7,113.5,No,Neutral,0,0.38447304190457415,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,14,Fiber optic,Month-to-month,Bank transfer (automatic),80.9,1152.8,No,Positive,1,0.06892746417814606,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,22,Fiber optic,Month-to-month,Bank transfer (automatic),84.15,1821.95,No,Positive,1,0.016995383024459562,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,22,No,One year,Mailed check,20.15,419.9,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,16,DSL,Two year,Mailed check,64.25,1024.0,No,Neutral,0,0.06054338027896094,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,10,No,Two year,Bank transfer (automatic),25.7,251.6,No,Positive,1,0.004708320655205639,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,Yes,13,DSL,Month-to-month,Electronic check,56.0,764.55,No,Positive,1,0.04674250599924413,No,Low,"kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,20,Fiber optic,Month-to-month,Electronic check,82.4,1592.35,Yes,Positive,1,0.45493480558455074,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,69.7,135.2,No,Positive,1,0.006008385232958351,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,53,DSL,Two year,Bank transfer (automatic),73.9,3958.25,No,Positive,1,0.044482753804432645,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,11,No,One year,Mailed check,20.6,233.9,No,Positive,1,0.10604960075509175,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,69,No,Two year,Mailed check,19.9,1363.45,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,4,Fiber optic,Month-to-month,Bank transfer (automatic),70.9,273.0,Yes,Positive,1,0.8440932016676338,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,No,72,DSL,Two year,Bank transfer (automatic),89.05,6254.45,No,Positive,1,0.023006864438304655,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,58,DSL,Month-to-month,Electronic check,45.3,2651.2,Yes,Positive,1,0.6933517310511139,Yes,Medium,"kontrak bulanan, metode pembayaran electronic check",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,Yes,Yes,16,No,Month-to-month,Electronic check,20.4,321.4,No,Positive,1,0.03407095889454134,No,Low,"kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,43,Fiber optic,One year,Bank transfer (automatic),84.25,3539.25,No,Positive,1,0.0480934250341612,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,2,Fiber optic,Month-to-month,Electronic check,104.4,242.8,Yes,Neutral,0,0.9849451822861199,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,No,14,DSL,Two year,Mailed check,81.95,1181.75,No,Positive,1,0.0018122115725949593,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,53,Fiber optic,One year,Bank transfer (automatic),94.85,5000.2,Yes,Positive,1,0.574353625051379,Yes,Medium,monthly charge tinggi,Medium risk -> kirim promo personal dan follow-up CRM
Female,0,No,No,32,No,One year,Bank transfer (automatic),20.55,654.55,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,34,No,Month-to-month,Electronic check,24.7,780.2,No,Positive,1,0.0048080665819748465,No,Low,"kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,15,Fiber optic,Month-to-month,Mailed check,74.45,1145.7,Yes,Neutral,0,0.9947153102695112,Yes,High,"monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,1,No,No,7,Fiber optic,Month-to-month,Bank transfer (automatic),76.45,503.6,Yes,Positive,1,0.3840041371103506,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,15,Fiber optic,Month-to-month,Bank transfer (automatic),105.35,1559.25,No,Positive,1,0.04307691221068035,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,61,No,One year,Credit card (automatic),20.55,1252.0,No,Positive,1,0.00965452701811463,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,1,DSL,Month-to-month,Bank transfer (automatic),29.95,29.95,Yes,Neutral,0,0.8994541853082856,Yes,High,"tenure pendek, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,1,DSL,Month-to-month,Mailed check,45.3,45.3,No,Positive,1,0.004540588517019824,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,8,Fiber optic,Month-to-month,Bank transfer (automatic),84.5,662.65,Yes,Positive,1,0.8884912638855208,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,33,DSL,One year,Credit card (automatic),74.75,2453.3,No,Neutral,0,0.45225956781223486,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,13,Fiber optic,Month-to-month,Electronic check,79.25,1111.65,Yes,Negative,-1,0.980813318011694,Yes,High,"monthly charge tinggi, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,Yes,No,1,DSL,Month-to-month,Electronic check,24.8,24.8,Yes,Neutral,0,0.9681681193430995,Yes,High,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,20,DSL,Month-to-month,Mailed check,51.8,1023.85,No,Positive,1,0.0025,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,3,DSL,Month-to-month,Electronic check,30.4,82.15,No,Positive,1,0.04212373769794563,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,13,No,One year,Electronic check,19.65,244.8,No,Positive,1,0.010171149589965244,No,Low,metode pembayaran electronic check,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,40,DSL,Month-to-month,Credit card (automatic),56.6,2379.1,No,Positive,1,0.10925259739508482,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,43,DSL,One year,Credit card (automatic),71.9,3173.35,No,Positive,1,0.007391403867320071,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,6,Fiber optic,Month-to-month,Electronic check,91.0,531.0,Yes,Neutral,0,0.9989436914079135,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,Yes,69,No,Two year,Bank transfer (automatic),19.75,1375.4,No,Positive,1,0.002123749234225036,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,72,Fiber optic,Two year,Credit card (automatic),109.7,8129.3,No,Positive,1,0.13445723060880466,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,59,No,Two year,Credit card (automatic),19.3,1192.7,No,Positive,1,0.0005788052649341884,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,20,Fiber optic,Month-to-month,Electronic check,96.55,1901.65,No,Positive,1,0.03481025075936485,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,24,No,Two year,Bank transfer (automatic),24.1,587.4,No,Positive,1,0.0018485977990770324,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,59,Fiber optic,Month-to-month,Electronic check,111.35,6519.75,No,Positive,1,0.024884985760656658,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,72,Fiber optic,Two year,Bank transfer (automatic),112.25,8041.65,No,Positive,1,0.15261211146851472,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,1,No,Month-to-month,Mailed check,20.75,20.75,No,Positive,1,0.0,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,27,Fiber optic,One year,Credit card (automatic),101.9,2681.15,No,Positive,1,0.14922246945592021,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,14,Fiber optic,Month-to-month,Credit card (automatic),80.05,1112.3,No,Positive,1,0.42888826280328085,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,71,Fiber optic,Two year,Electronic check,105.55,7405.5,No,Positive,1,0.006116896925081549,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,13,Fiber optic,Month-to-month,Credit card (automatic),78.3,1033.95,No,Positive,1,0.43773762278624967,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,44,Fiber optic,Month-to-month,Credit card (automatic),68.85,2958.95,No,Positive,1,0.06576022636762753,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,33,Fiber optic,One year,Bank transfer (automatic),79.95,2684.85,No,Positive,1,0.39443587035248256,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,72,DSL,Two year,Credit card (automatic),55.45,4179.2,No,Positive,1,0.014660848401968619,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,79.9,79.9,Yes,Negative,-1,0.9960536546040976,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,No,No,19,Fiber optic,Month-to-month,Electronic check,106.6,1934.45,Yes,Neutral,0,0.9753208288817595,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
